customer_id,name,gender,date_of_birth,occupation,city,state,risk_score,age
1253,Riya Kapoor,Female,1949-10-11,Retired,Agra,Uttar Pradesh,0.36,74
1254,Aarav Gowda,Male,2000-02-06,Salaried,Mumbai,Maharashtra,0.06,23
1255,Sara Shetty,Female,1960-03-07,Retired,Gwalior,Madhya Pradesh,0.21,63
1256,Vihaan Rao,Male,1960-08-23,Retired,Kanpur,Uttar Pradesh,0.18,63
1257,Riya Bose,Female,1968-02-12,Salaried,Madurai,Tamil Nadu,0.58,55
1258,Ishaan Khan,Male,1988-06-15,Government Employee,Jodhpur,Rajasthan,0.8,35
1259,Avni Bose,Female,1964-03-08,Salaried,Aurangabad,Maharashtra,0.76,59
1260,Ayaan Rao,Male,1995-02-22,Government Employee,Vijayawada,Andhra Pradesh,0.87,28
1261,Kavya Yadav,Other,1982-03-15,Teacher,Nagpur,Maharashtra,0.9,41
1262,Priya Gupta,Female,1962-01-02,Retired,Srinagar,Jammu & Kashmir,0.33,62
1263,Myra Verma,Female,2002-02-10,Student,Howrah,West Bengal,0.54,21
1264,Kavya Sharma,Other,2004-01-04,Student,Hyderabad,Telangana,0.71,20
1265,Sneha Menon,Other,2002-06-11,Student,Kota,Rajasthan,0.12,21
1266,Krishna Nair,Male,2006-07-07,Student,Raipur,Chhattisgarh,0.88,17
1267,Reyansh Chopra,Male,1958-06-27,Retired,Meerut,Uttar Pradesh,0.19,65
1268,Sai Naidu,Other,1968-11-24,Government Employee,Pimpri-Chinchwad,Maharashtra,0.67,55
1269,Priya Kapoor,Female,1945-01-21,Retired,Raipur,Chhattisgarh,0.09,78
1270,Nisha Gupta,Female,1993-08-03,Salaried,Kanpur,Uttar Pradesh,0.34,30
1271,Ananya Iyer,Other,1971-10-09,Engineer,Kolkata,West Bengal,0.41,52
1272,Sai Banerjee,Male,1991-01-16,Business Owner,Srinagar,Jammu & Kashmir,0.15,32
1273,Arjun Gupta,Male,1977-06-15,Salaried,Surat,Gujarat,0.59,46
1274,Sai Khan,Male,1967-01-05,Business Owner,Ludhiana,Punjab,0.88,57
1275,Riya Nair,Female,2000-08-05,Salaried,Ahmedabad,Gujarat,0.22,23
1276,Ishaan Sharma,Male,1950-10-07,Retired,Patna,Bihar,0.19,73
1277,Vihaan Kumar,Other,1955-01-20,Retired,Lucknow,Uttar Pradesh,0.38,68
1278,Reyansh Reddy,Male,2000-11-02,Salaried,Ranchi,Jharkhand,0.82,23
1279,Arjun Sharma,Other,1951-01-27,Retired,Bhopal,Madhya Pradesh,0.6,72
1280,Avni Das,Female,1946-08-26,Retired,Surat,Gujarat,0.62,77
1281,Rahul Kapoor,Male,1960-07-26,Retired,Vadodara,Gujarat,0.09,63
1282,Sanjana Reddy,Female,1991-06-07,Teacher,Meerut,Uttar Pradesh,0.85,32
1283,Ananya Iyer,Female,1961-11-13,Retired,Jaipur,Rajasthan,0.24,62
1284,Krishna Khan,Male,1961-09-28,Retired,Rajkot,Gujarat,0.63,62
1285,Vihaan Bose,Male,1952-05-21,Retired,Hyderabad,Telangana,0.25,71
1286,Priya Iyer,Other,1952-08-01,Retired,Raipur,Chhattisgarh,0.4,71
1287,Priya Shetty,Other,1956-04-05,Retired,Rajkot,Gujarat,0.47,67
1288,Reyansh Gowda,Other,1940-01-22,Retired,Kolkata,West Bengal,0.13,84
1289,Dhruv Verma,Male,1996-06-07,Doctor,Surat,Gujarat,0.33,27
1290,Krishna Das,Male,1964-05-10,Salaried,Kolkata,West Bengal,0.19,59
1291,Sai Gowda,Male,1987-11-16,Teacher,Raipur,Chhattisgarh,0.67,36
1292,Reyansh Singh,Male,1955-05-24,Retired,Srinagar,Jammu & Kashmir,0.48,68
1293,Dhruv Menon,Male,1961-05-16,Retired,Jodhpur,Rajasthan,0.36,62
1294,Riya Menon,Female,1985-05-22,Salaried,Meerut,Uttar Pradesh,0.15,38
1295,Reyansh Jain,Other,1962-08-01,Retired,Jabalpur,Madhya Pradesh,0.94,61
1296,Nisha Yadav,Female,1941-01-16,Retired,Ghaziabad,Uttar Pradesh,0.1,83
1297,Rohan Das,Male,1964-12-25,Teacher,Jodhpur,Rajasthan,0.64,59
1298,Kavya Gowda,Female,2005-04-16,Student,Faridabad,Haryana,0.08,18
1299,Reyansh Menon,Other,1953-06-05,Retired,Agra,Uttar Pradesh,0.55,70
1300,Riya Das,Female,1967-02-01,Salaried,Jaipur,Rajasthan,0.27,56
1301,Krishna Reddy,Male,1998-01-24,Salaried,Ludhiana,Punjab,0.19,25
1302,Shaurya Nair,Other,1994-01-23,Doctor,Jaipur,Rajasthan,0.88,29
1303,Vihaan Sharma,Male,1978-12-03,Teacher,Faridabad,Haryana,0.61,45
1304,Aditya Banerjee,Male,1984-12-22,Government Employee,Howrah,West Bengal,0.45,39
1305,Rahul Kapoor,Other,1983-12-25,Self-employed,Ahmedabad,Gujarat,0.22,40
1306,Nisha Patel,Female,1970-09-21,Teacher,Patna,Bihar,0.43,53
1307,Sanjana Sharma,Female,1971-02-02,Engineer,Ahmedabad,Gujarat,0.36,52
1308,Arjun Rao,Other,1958-10-26,Retired,Ghaziabad,Uttar Pradesh,0.68,65
1309,Arjun Shetty,Other,1967-12-26,Engineer,Srinagar,Jammu & Kashmir,0.5,56
1310,Nisha Reddy,Female,1986-06-14,Government Employee,Varanasi,Uttar Pradesh,0.34,37
1311,Riya Das,Female,1949-11-09,Retired,Jaipur,Rajasthan,0.39,74
1312,Aarav Naidu,Other,1988-03-07,Self-employed,Kolkata,West Bengal,0.4,35
1313,Aarav Banerjee,Male,1987-09-09,Teacher,Thane,Maharashtra,0.49,36
1314,Dhruv Patel,Other,1947-05-26,Retired,Ghaziabad,Uttar Pradesh,0.6,76
1315,Ayaan Khan,Male,1945-05-21,Retired,Lucknow,Uttar Pradesh,0.62,78
1316,Diya Kumar,Other,1991-06-24,Government Employee,Nashik,Maharashtra,0.38,32
1317,Ishita Naidu,Female,1981-12-08,Business Owner,Ghaziabad,Uttar Pradesh,0.76,42
1318,Ananya Khan,Other,1966-10-08,Self-employed,Kota,Rajasthan,0.78,57
1319,Ishaan Sharma,Male,1942-07-25,Retired,Surat,Gujarat,0.12,81
1320,Riya Kapoor,Female,1950-04-26,Retired,Pimpri-Chinchwad,Maharashtra,0.38,73
1321,Aditya Nair,Male,2002-06-22,Student,Allahabad,Uttar Pradesh,0.76,21
1322,Ishita Gowda,Female,1982-11-07,Lawyer,Coimbatore,Tamil Nadu,0.32,41
1323,Aditya Yadav,Male,1971-07-14,Lawyer,Raipur,Chhattisgarh,0.32,52
1324,Aarav Nair,Male,1997-03-15,Teacher,Gwalior,Madhya Pradesh,0.55,26
1325,Reyansh Kumar,Other,1949-12-20,Retired,Varanasi,Uttar Pradesh,0.2,74
1326,Vihaan Verma,Male,1946-06-27,Retired,Faridabad,Haryana,0.07,77
1327,Priya Patel,Female,2003-06-19,Student,Ranchi,Jharkhand,0.84,20
1328,Arnav Singh,Male,1943-11-06,Retired,Kolkata,West Bengal,0.2,80
1329,Arnav Chopra,Other,1955-02-16,Retired,Meerut,Uttar Pradesh,0.11,68
1330,Priya Singh,Female,1996-08-06,Lawyer,Pune,Maharashtra,0.25,27
1331,Sai Sharma,Male,2002-11-06,Student,Thane,Maharashtra,0.91,21
1332,Vivaan Iyer,Male,2005-05-16,Student,Delhi,Delhi,0.55,18
1333,Aditya Reddy,Male,1945-12-03,Retired,Howrah,West Bengal,0.51,78
1334,Sai Sharma,Male,1971-06-17,Government Employee,Faridabad,Haryana,0.8,52
1335,Reyansh Kapoor,Other,1992-08-01,Teacher,Vasai-Virar,Maharashtra,0.74,31
1336,Rahul Kumar,Male,1982-12-24,Business Owner,Vadodara,Gujarat,0.85,41
1337,Avni Nair,Female,1975-01-10,Business Owner,Mumbai,Maharashtra,0.8,49
1338,Priya Chopra,Female,1957-03-16,Retired,Srinagar,Jammu & Kashmir,0.59,66
1339,Ishaan Gupta,Other,1994-01-20,Government Employee,Hyderabad,Telangana,0.9,29
1340,Arnav Shetty,Male,1995-04-21,Self-employed,Nagpur,Maharashtra,0.72,28
1341,Avni Sharma,Female,2003-05-05,Student,Visakhapatnam,Andhra Pradesh,0.89,20
1342,Arnav Rao,Male,2004-07-13,Student,Bhopal,Madhya Pradesh,0.83,19
1343,Sai Kapoor,Other,2001-06-01,Student,Ahmedabad,Gujarat,0.66,22
1344,Dhruv Das,Male,1985-10-02,Teacher,Jodhpur,Rajasthan,0.91,38
1345,Myra Banerjee,Female,1973-05-28,Business Owner,Nagpur,Maharashtra,0.67,50
1346,Aarav Shetty,Male,1945-12-28,Retired,Hyderabad,Telangana,0.38,78
1347,Kavya Patel,Other,1960-09-05,Retired,Ghaziabad,Uttar Pradesh,0.42,63
1348,Shaurya Menon,Other,1989-08-22,Engineer,Navi Mumbai,Maharashtra,0.37,34
1349,Riya Singh,Female,1962-08-25,Retired,Navi Mumbai,Maharashtra,0.85,61
1350,Kiara Nair,Female,1964-12-06,Self-employed,Ranchi,Jharkhand,0.93,59
1351,Rahul Gupta,Male,1993-09-02,Teacher,Amritsar,Punjab,0.57,30
1352,Avni Patel,Female,1965-06-24,Business Owner,Nashik,Maharashtra,0.89,58
1353,Ayaan Reddy,Other,1963-12-25,Retired,Kolkata,West Bengal,0.63,60
1354,Riya Khan,Female,2001-10-22,Student,Ahmedabad,Gujarat,0.27,22
1355,Sanjana Nair,Female,1983-01-10,Salaried,Pune,Maharashtra,0.22,41
1356,Shaurya Kumar,Other,1962-01-23,Retired,Coimbatore,Tamil Nadu,0.36,61
1357,Aadhya Shetty,Female,1946-04-06,Retired,Ghaziabad,Uttar Pradesh,0.08,77
1358,Avni Iyer,Other,1995-10-20,Lawyer,Agra,Uttar Pradesh,0.95,28
1359,Sara Gupta,Female,1947-04-28,Retired,Kota,Rajasthan,0.46,76
1360,Anika Verma,Other,1968-12-28,Doctor,Vasai-Virar,Maharashtra,0.6,55
1361,Krishna Rao,Male,2005-04-27,Student,Varanasi,Uttar Pradesh,0.68,18
1362,Sanjana Nair,Female,2002-04-26,Student,Aurangabad,Maharashtra,0.86,21
1363,Anika Jain,Female,1965-11-05,Government Employee,Ahmedabad,Gujarat,0.48,58
1364,Ayaan Nair,Male,1959-03-08,Retired,Ludhiana,Punjab,0.26,64
1365,Riya Kumar,Female,1986-12-20,Salaried,Ranchi,Jharkhand,0.44,37
1366,Priya Sharma,Female,1960-02-14,Retired,Srinagar,Jammu & Kashmir,0.3,63
1367,Arjun Gupta,Other,1974-11-12,Salaried,Srinagar,Jammu & Kashmir,0.51,49
1368,Shaurya Singh,Male,2004-10-06,Student,Jodhpur,Rajasthan,0.45,19
1369,Anika Gupta,Other,1955-01-08,Retired,Nagpur,Maharashtra,0.32,69
1370,Aarav Menon,Other,2000-07-14,Salaried,Jodhpur,Rajasthan,0.58,23
1371,Vivaan Reddy,Male,1953-11-07,Retired,Indore,Madhya Pradesh,0.21,70
1372,Kavya Gupta,Other,1991-03-28,Self-employed,Ahmedabad,Gujarat,0.51,32
1373,Aditya Nair,Male,1961-05-14,Retired,Hyderabad,Telangana,0.09,62
1374,Anika Khan,Female,1957-04-24,Retired,Jaipur,Rajasthan,0.6,66
1375,Ishita Nair,Other,1977-05-16,Self-employed,Ahmedabad,Gujarat,0.59,46
1376,Myra Singh,Female,2005-08-10,Student,Ludhiana,Punjab,0.8,18
1377,Sara Banerjee,Other,1945-12-19,Retired,Raipur,Chhattisgarh,0.88,78
1378,Avni Shetty,Other,1947-12-16,Retired,Ludhiana,Punjab,0.52,76
1379,Sai Kapoor,Other,1942-06-08,Retired,Ranchi,Jharkhand,0.36,81
1380,Sanjana Rao,Female,1972-07-22,Teacher,Jodhpur,Rajasthan,0.74,51
1381,Arnav Jain,Male,1961-09-11,Retired,Indore,Madhya Pradesh,0.57,62
1382,Shaurya Jain,Male,1981-11-27,Business Owner,Ludhiana,Punjab,0.85,42
1383,Ananya Kapoor,Female,1949-03-09,Retired,Coimbatore,Tamil Nadu,0.28,74
1384,Priya Sharma,Female,1983-05-16,Salaried,Varanasi,Uttar Pradesh,0.58,40
1385,Priya Khan,Female,2001-11-16,Student,Coimbatore,Tamil Nadu,0.48,22
1386,Kavya Kumar,Female,2007-05-04,Student,Allahabad,Uttar Pradesh,0.29,16
1387,Reyansh Naidu,Male,2002-10-02,Student,Mumbai,Maharashtra,0.35,21
1388,Krishna Naidu,Other,1978-10-19,Business Owner,Pimpri-Chinchwad,Maharashtra,0.37,45
1389,Krishna Chopra,Male,1986-07-07,Business Owner,Navi Mumbai,Maharashtra,0.91,37
1390,Krishna Kapoor,Male,1944-02-09,Retired,Varanasi,Uttar Pradesh,0.85,79
1391,Aditya Rao,Male,1952-10-28,Retired,Faridabad,Haryana,0.24,71
1392,Rahul Das,Male,1959-04-10,Retired,Jabalpur,Madhya Pradesh,0.07,64
1393,Ananya Naidu,Female,1964-08-17,Lawyer,Jabalpur,Madhya Pradesh,0.8,59
1394,Ananya Gupta,Other,1959-07-07,Retired,Indore,Madhya Pradesh,0.37,64
1395,Riya Reddy,Female,1947-11-19,Retired,Bhopal,Madhya Pradesh,0.46,76
1396,Vivaan Iyer,Male,2002-10-06,Student,Chennai,Tamil Nadu,0.28,21
1397,Ishaan Patel,Male,1979-11-17,Self-employed,Coimbatore,Tamil Nadu,0.78,44
1398,Vivaan Verma,Male,1996-03-03,Business Owner,Jabalpur,Madhya Pradesh,0.1,27
1399,Rohan Das,Male,1970-07-09,Self-employed,Kanpur,Uttar Pradesh,0.42,53
1400,Aditya Gupta,Male,2001-12-06,Student,Patna,Bihar,0.47,22
1401,Nisha Sharma,Female,1998-02-09,Business Owner,Kanpur,Uttar Pradesh,0.16,25
1402,Ishita Patel,Female,1984-01-11,Self-employed,Lucknow,Uttar Pradesh,0.51,40
1403,Shaurya Verma,Male,1990-08-05,Teacher,Jaipur,Rajasthan,0.83,33
1404,Diya Das,Female,1949-02-23,Retired,Bhopal,Madhya Pradesh,0.63,74
1405,Arjun Sharma,Male,1949-08-22,Retired,Meerut,Uttar Pradesh,0.54,74
1406,Ananya Nair,Female,1962-10-23,Retired,Meerut,Uttar Pradesh,0.52,61
1407,Kavya Verma,Female,1998-06-27,Business Owner,Vadodara,Gujarat,0.59,25
1408,Ishita Sharma,Female,2007-04-14,Student,Gwalior,Madhya Pradesh,0.45,16
1409,Sanjana Singh,Other,1957-01-08,Retired,Vasai-Virar,Maharashtra,0.49,67
1410,Ishita Khan,Female,1960-07-09,Retired,Surat,Gujarat,0.32,63
1411,Shaurya Nair,Male,1998-06-27,Teacher,Dhanbad,Jharkhand,0.48,25
1412,Nisha Jain,Female,1986-02-05,Lawyer,Kota,Rajasthan,0.29,37
1413,Reyansh Yadav,Male,2004-06-26,Student,Jabalpur,Madhya Pradesh,0.36,19
1414,Sara Yadav,Female,1992-08-14,Government Employee,Dhanbad,Jharkhand,0.65,31
1415,Nisha Yadav,Other,1988-07-11,Salaried,Jodhpur,Rajasthan,0.71,35
1416,Aadhya Khan,Other,1958-04-02,Retired,Bengaluru,Karnataka,0.06,65
1417,Aditya Naidu,Male,1953-05-07,Retired,Mumbai,Maharashtra,0.2,70
1418,Ayaan Gupta,Male,1948-03-22,Retired,Aurangabad,Maharashtra,0.12,75
1419,Ishita Gowda,Female,1947-05-19,Retired,Allahabad,Uttar Pradesh,0.85,76
1420,Reyansh Yadav,Other,1941-10-25,Retired,Bhopal,Madhya Pradesh,0.78,82
1421,Ishita Yadav,Female,1944-07-02,Retired,Howrah,West Bengal,0.77,79
1422,Sanjana Reddy,Female,1976-03-04,Business Owner,Raipur,Chhattisgarh,0.51,47
1423,Priya Shetty,Female,2006-10-16,Student,Jodhpur,Rajasthan,0.75,17
1424,Dhruv Naidu,Male,1954-01-11,Retired,Nashik,Maharashtra,0.33,70
1425,Ananya Iyer,Female,1980-04-10,Government Employee,Bhopal,Madhya Pradesh,0.35,43
1426,Sara Gupta,Other,1997-12-01,Salaried,Surat,Gujarat,0.44,26
1427,Ayaan Nair,Male,2001-03-02,Student,Jaipur,Rajasthan,0.94,22
1428,Riya Menon,Female,1996-05-11,Government Employee,Kolkata,West Bengal,0.95,27
1429,Krishna Sharma,Male,1986-08-04,Business Owner,Pimpri-Chinchwad,Maharashtra,0.6,37
1430,Krishna Singh,Other,1948-05-06,Retired,Vijayawada,Andhra Pradesh,0.14,75
1431,Vihaan Iyer,Other,1987-08-12,Doctor,Dhanbad,Jharkhand,0.31,36
1432,Dhruv Reddy,Other,1966-08-05,Engineer,Kota,Rajasthan,0.08,57
1433,Vihaan Singh,Male,1950-12-03,Retired,Patna,Bihar,0.67,73
1434,Dhruv Naidu,Other,1969-04-16,Salaried,Vijayawada,Andhra Pradesh,0.38,54
1435,Anika Verma,Female,1958-08-15,Retired,Jodhpur,Rajasthan,0.76,65
1436,Kiara Chopra,Female,1967-10-28,Teacher,Raipur,Chhattisgarh,0.06,56
1437,Rahul Gupta,Male,1951-04-02,Retired,Coimbatore,Tamil Nadu,0.91,72
1438,Rahul Verma,Male,2000-07-20,Salaried,Ludhiana,Punjab,0.14,23
1439,Reyansh Rao,Other,1972-09-19,Lawyer,Jabalpur,Madhya Pradesh,0.44,51
1440,Shaurya Shetty,Other,1970-08-02,Lawyer,Patna,Bihar,0.07,53
1441,Avni Gupta,Other,1954-10-19,Retired,Thane,Maharashtra,0.8,69
1442,Rohan Nair,Male,2005-09-02,Student,Meerut,Uttar Pradesh,0.05,18
1443,Aditya Iyer,Male,2002-08-23,Student,Navi Mumbai,Maharashtra,0.06,21
1444,Ishita Jain,Other,2001-10-07,Student,Navi Mumbai,Maharashtra,0.31,22
1445,Shaurya Iyer,Male,1965-11-07,Lawyer,Mumbai,Maharashtra,0.12,58
1446,Aarav Kumar,Other,1974-05-22,Self-employed,Visakhapatnam,Andhra Pradesh,0.2,49
1447,Ishita Kumar,Female,1968-12-18,Engineer,Gwalior,Madhya Pradesh,0.12,55
1448,Dhruv Sharma,Male,1999-05-06,Business Owner,Pune,Maharashtra,0.35,24
1449,Aadhya Bose,Other,1954-06-23,Retired,Chennai,Tamil Nadu,0.21,69
1450,Rohan Sharma,Male,1996-03-05,Government Employee,Ludhiana,Punjab,0.52,27
1451,Anika Nair,Other,2004-07-26,Student,Kalyan-Dombivli,Maharashtra,0.78,19
1452,Aadhya Nair,Female,1959-08-17,Retired,Jodhpur,Rajasthan,0.55,64
1453,Ishita Khan,Female,2003-01-19,Student,Agra,Uttar Pradesh,0.94,20
1454,Priya Sharma,Female,2001-02-20,Student,Amritsar,Punjab,0.74,22
1455,Kavya Bose,Other,1992-01-26,Doctor,Gwalior,Madhya Pradesh,0.27,31
1456,Krishna Verma,Other,2000-11-05,Salaried,Raipur,Chhattisgarh,0.78,23
1457,Vihaan Yadav,Male,1998-12-10,Doctor,Rajkot,Gujarat,0.07,25
1458,Sneha Singh,Female,1995-02-09,Lawyer,Ludhiana,Punjab,0.85,28
1459,Krishna Gupta,Male,2001-09-25,Student,Navi Mumbai,Maharashtra,0.78,22
1460,Sara Bose,Other,1969-07-25,Engineer,Bengaluru,Karnataka,0.88,54
1461,Diya Verma,Female,1999-10-01,Self-employed,Kolkata,West Bengal,0.09,24
1462,Sneha Kapoor,Female,1976-03-06,Self-employed,Vijayawada,Andhra Pradesh,0.68,47
1463,Aarav Banerjee,Male,1991-11-17,Business Owner,Bhopal,Madhya Pradesh,0.05,32
1464,Nisha Khan,Other,1940-11-17,Retired,Faridabad,Haryana,0.79,83
1465,Aadhya Naidu,Female,1971-10-28,Government Employee,Pune,Maharashtra,0.28,52
1466,Aditya Iyer,Other,1983-12-05,Government Employee,Ranchi,Jharkhand,0.78,40
1467,Ishaan Singh,Other,2003-09-08,Student,Ahmedabad,Gujarat,0.17,20
1468,Krishna Sharma,Male,1993-01-14,Business Owner,Kolkata,West Bengal,0.24,30
1469,Ayaan Kumar,Male,1966-07-22,Doctor,Amritsar,Punjab,0.45,57
1470,Arjun Khan,Male,1962-11-28,Retired,Jodhpur,Rajasthan,0.49,61
1471,Diya Sharma,Female,1948-01-24,Retired,Varanasi,Uttar Pradesh,0.31,75
1472,Kavya Jain,Female,1985-01-16,Engineer,Amritsar,Punjab,0.58,38
1473,Ananya Khan,Female,1946-05-06,Retired,Srinagar,Jammu & Kashmir,0.44,77
1474,Reyansh Banerjee,Male,1979-09-17,Teacher,Vijayawada,Andhra Pradesh,0.15,44
1475,Ananya Kumar,Other,1941-12-13,Retired,Delhi,Delhi,0.56,82
1476,Rohan Reddy,Male,1940-11-16,Retired,Amritsar,Punjab,0.18,83
1477,Ayaan Bose,Male,1964-04-06,Teacher,Kolkata,West Bengal,0.7,59
1478,Aadhya Khan,Female,1962-08-20,Retired,Nagpur,Maharashtra,0.34,61
1479,Sanjana Chopra,Female,1965-08-13,Salaried,Raipur,Chhattisgarh,0.14,58
1480,Aditya Das,Male,1998-09-15,Teacher,Kota,Rajasthan,0.25,25
1481,Aarav Kapoor,Male,2006-05-05,Student,Vasai-Virar,Maharashtra,0.13,17
1482,Vihaan Kapoor,Male,1977-12-09,Government Employee,Navi Mumbai,Maharashtra,0.64,46
1483,Riya Banerjee,Other,1955-02-03,Retired,Dhanbad,Jharkhand,0.88,68
1484,Ishita Menon,Female,1947-07-13,Retired,Delhi,Delhi,0.22,76
1485,Arnav Patel,Male,1981-05-15,Business Owner,Hyderabad,Telangana,0.25,42
1486,Shaurya Khan,Male,1969-07-05,Doctor,Raipur,Chhattisgarh,0.8,54
1487,Aarav Patel,Male,2003-11-27,Student,Rajkot,Gujarat,0.13,20
1488,Rahul Kumar,Male,1978-03-09,Teacher,Kota,Rajasthan,0.69,45
1489,Kiara Shetty,Other,1965-03-27,Government Employee,Coimbatore,Tamil Nadu,0.64,58
1490,Rahul Patel,Male,1951-05-20,Retired,Indore,Madhya Pradesh,0.23,72
1491,Ananya Gupta,Female,1993-03-02,Government Employee,Thane,Maharashtra,0.9,30
1492,Rahul Nair,Male,1990-03-18,Government Employee,Thane,Maharashtra,0.27,33
1493,Krishna Bose,Male,1977-02-11,Salaried,Amritsar,Punjab,0.13,46
1494,Kiara Patel,Female,2007-01-26,Student,Thane,Maharashtra,0.52,16
1495,Dhruv Nair,Other,1997-06-15,Lawyer,Lucknow,Uttar Pradesh,0.94,26
1496,Sara Sharma,Female,2000-08-16,Salaried,Gwalior,Madhya Pradesh,0.12,23
1497,Ayaan Kumar,Male,1965-08-20,Salaried,Agra,Uttar Pradesh,0.39,58
1498,Sai Nair,Male,1970-02-18,Engineer,Surat,Gujarat,0.54,53
1499,Riya Gupta,Female,1985-05-17,Self-employed,Jabalpur,Madhya Pradesh,0.33,38
1500,Ananya Sharma,Female,2003-12-23,Student,Agra,Uttar Pradesh,0.13,20
1501,Sneha Singh,Other,1959-04-14,Retired,Surat,Gujarat,0.51,64
1502,Ishita Jain,Female,1959-09-23,Retired,Bengaluru,Karnataka,0.1,64
1503,Dhruv Gowda,Male,1949-01-25,Retired,Jabalpur,Madhya Pradesh,0.22,74
1504,Shaurya Kumar,Male,1975-02-18,Teacher,Amritsar,Punjab,0.29,48
1505,Vivaan Bose,Other,1944-04-17,Retired,Nagpur,Maharashtra,0.7,79
1506,Vihaan Iyer,Male,1976-02-05,Engineer,Raipur,Chhattisgarh,0.61,47
1507,Sanjana Shetty,Female,1955-01-08,Retired,Rajkot,Gujarat,0.38,69
1508,Dhruv Khan,Other,1968-05-03,Salaried,Varanasi,Uttar Pradesh,0.79,55
1509,Avni Iyer,Female,1962-06-25,Retired,Patna,Bihar,0.22,61
1510,Vivaan Chopra,Male,1984-12-01,Lawyer,Jodhpur,Rajasthan,0.47,39
1511,Diya Jain,Female,1940-01-25,Retired,Thane,Maharashtra,0.38,83
1512,Sneha Patel,Other,1965-03-15,Engineer,Jabalpur,Madhya Pradesh,0.66,58
1513,Avni Verma,Female,1977-04-07,Engineer,Agra,Uttar Pradesh,0.8,46
1514,Riya Kumar,Female,1979-02-03,Teacher,Kolkata,West Bengal,0.52,44
1515,Aditya Bose,Other,2003-12-19,Student,Nagpur,Maharashtra,0.25,20
1516,Nisha Verma,Female,2003-02-25,Student,Jabalpur,Madhya Pradesh,0.5,20
1517,Sneha Das,Female,1955-12-28,Retired,Amritsar,Punjab,0.06,68
1518,Ayaan Sharma,Male,1994-07-04,Government Employee,Allahabad,Uttar Pradesh,0.8,29
1519,Ishaan Iyer,Other,1947-08-09,Retired,Patna,Bihar,0.91,76
1520,Riya Gowda,Female,1957-06-05,Retired,Hyderabad,Telangana,0.33,66
1521,Dhruv Yadav,Male,1971-05-08,Government Employee,Thane,Maharashtra,0.53,52
1522,Aadhya Singh,Female,1983-12-06,Teacher,Indore,Madhya Pradesh,0.18,40
1523,Vivaan Chopra,Male,1998-01-23,Teacher,Patna,Bihar,0.52,25
1524,Anika Menon,Female,2007-02-15,Student,Kalyan-Dombivli,Maharashtra,0.52,16
1525,Rahul Sharma,Male,2003-09-24,Student,Indore,Madhya Pradesh,0.4,20
1526,Ayaan Singh,Other,1954-12-22,Retired,Kolkata,West Bengal,0.74,69
1527,Ishita Verma,Female,1942-07-19,Retired,Kolkata,West Bengal,0.61,81
1528,Sanjana Nair,Female,1981-05-10,Self-employed,Bengaluru,Karnataka,0.27,42
1529,Shaurya Khan,Other,2001-11-18,Student,Amritsar,Punjab,0.42,22
1530,Krishna Kumar,Male,2004-10-08,Student,Raipur,Chhattisgarh,0.6,19
1531,Krishna Shetty,Male,1970-03-01,Salaried,Kota,Rajasthan,0.94,53
1532,Ayaan Gowda,Other,1954-10-26,Retired,Faridabad,Haryana,0.8,69
1533,Diya Rao,Other,1960-09-21,Retired,Navi Mumbai,Maharashtra,0.57,63
1534,Ishaan Singh,Other,2001-09-10,Student,Ranchi,Jharkhand,0.91,22
1535,Rohan Singh,Male,1956-01-14,Retired,Jabalpur,Madhya Pradesh,0.94,68
1536,Sneha Das,Female,2004-03-24,Student,Indore,Madhya Pradesh,0.56,19
1537,Ishaan Chopra,Other,1961-09-05,Retired,Jodhpur,Rajasthan,0.73,62
1538,Riya Menon,Female,1992-12-19,Teacher,Jabalpur,Madhya Pradesh,0.36,31
1539,Avni Singh,Other,1962-03-14,Retired,Jodhpur,Rajasthan,0.13,61
1540,Arnav Naidu,Other,1980-08-26,Salaried,Kalyan-Dombivli,Maharashtra,0.65,43
1541,Aadhya Khan,Other,1967-02-09,Lawyer,Nagpur,Maharashtra,0.41,56
1542,Dhruv Yadav,Male,2002-03-16,Student,Thane,Maharashtra,0.06,21
1543,Ayaan Iyer,Other,2000-07-17,Salaried,Nagpur,Maharashtra,0.12,23
1544,Vivaan Sharma,Male,2002-03-17,Student,Vijayawada,Andhra Pradesh,0.12,21
1545,Sara Chopra,Other,2000-03-01,Salaried,Gwalior,Madhya Pradesh,0.23,23
1546,Ishita Naidu,Other,2001-04-21,Student,Pimpri-Chinchwad,Maharashtra,0.07,22
1547,Aadhya Jain,Female,1987-08-05,Teacher,Meerut,Uttar Pradesh,0.65,36
1548,Kavya Gupta,Other,1947-01-06,Retired,Ranchi,Jharkhand,0.74,77
1549,Avni Bose,Female,1999-04-07,Engineer,Varanasi,Uttar Pradesh,0.13,24
1550,Vivaan Menon,Male,1982-07-04,Self-employed,Varanasi,Uttar Pradesh,0.88,41
1551,Avni Kumar,Female,1987-02-08,Salaried,Kalyan-Dombivli,Maharashtra,0.79,36
1552,Anika Bose,Other,1963-04-07,Retired,Vasai-Virar,Maharashtra,0.85,60
1553,Nisha Verma,Other,1966-07-10,Self-employed,Dhanbad,Jharkhand,0.93,57
1554,Rohan Verma,Male,1950-05-27,Retired,Kolkata,West Bengal,0.47,73
1555,Shaurya Das,Male,1959-04-07,Retired,Lucknow,Uttar Pradesh,0.84,64
